Vaccine,Geography.Type,Geography,Survey.Year.Influenza.Season,Dimension.Type,Dimension,Estimate....,X95..CI....,Sample.Size,State
Influenza,States,Missouri,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",64.7,49.2 to 78.3,59,MO
Influenza,States,Missouri,2015,Age,>=18 Years,57.3,53.9 to 60.7,1097,MO
Tdap,States,Missouri,2019,Race and Ethnicity,"White, Non-Hispanic",82.6,79.5 to 85.4,1100,MO
Tdap,States,Missouri,2020,Race and Ethnicity,"White, Non-Hispanic",79.3,75.5 to 82.7,656,MO
Tdap,States,Missouri,2018,Race and Ethnicity,"White, Non-Hispanic",79.9,76.2 to 83.3,642,MO
Tdap,States,Missouri,2019,Age,>=18 Years,82.8,80.2 to 85.2,1493,MO
Tdap,States,Missouri,2020,Age,>=18 Years,79.5,76.3 to 82.5,888,MO
Tdap,States,Missouri,2018,Age,>=18 Years,79.8,76.6 to 82.8,861,MO
Tdap,States,Missouri,2017,Age,>=18 Years,79.8,76.7 to 82.6,1017,MO
Tdap,States,Missouri,2016,Age,18-24 Years,77.4,70.7 to 83.2,258,MO
Tdap,States,Missouri,2017,Age,18-24 Years,77.0,69.7 to 83.3,230,MO
Tdap,States,Missouri,2015,Age,18-24 Years,60.3,53.2 to 67.1,259,MO
Tdap,States,Missouri,2014,Age,18-24 Years,51.2,44.1 to 58.3,284,MO
Tdap,States,Missouri,2013,Age,18-24 Years,25.4,19.5 to 32.0,267,MO
Tdap,States,Missouri,2012,Age,18-24 Years,18.3,12.7 to 25.1,222,MO
Tdap,States,Missouri,2020,Age,18-24 Years,78.8,71.1 to 85.2,191,MO
Tdap,States,Missouri,2012,Age,25-34 Years,10.8,7.6 to 14.8,393,MO
Tdap,States,Missouri,2019,Age,18-24 Years,81.2,74.7 to 86.6,279,MO
Tdap,States,Missouri,2018,Age,18-24 Years,81.2,74.4 to 86.9,209,MO
Tdap,States,Missouri,2016,Race and Ethnicity,"White, Non-Hispanic",73.8,70.0 to 77.4,737,MO
Tdap,States,Missouri,2017,Race and Ethnicity,"White, Non-Hispanic",81.1,77.6 to 84.2,764,MO
Tdap,States,Missouri,2015,Race and Ethnicity,"White, Non-Hispanic",60.3,56.3 to 64.2,774,MO
Tdap,States,Missouri,2014,Race and Ethnicity,"White, Non-Hispanic",49.2,45.2 to 53.2,782,MO
Tdap,States,Missouri,2013,Race and Ethnicity,"White, Non-Hispanic",26.2,22.8 to 29.9,761,MO
Tdap,States,Missouri,2012,Race and Ethnicity,"White, Non-Hispanic",13.6,10.5 to 17.2,535,MO
Tdap,States,Missouri,2020,Race and Ethnicity,Hispanic,81.6,65.1 to 92.6,41,MO
Tdap,States,Missouri,2013,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,53,MO
Tdap,States,Missouri,2012,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,33,MO
Tdap,States,Missouri,2016,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",74.3,60.2 to 85.5,60,MO
Tdap,States,Missouri,2015,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",62.7,47.6 to 76.2,59,MO
Tdap,States,Missouri,2014,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,51,MO
Tdap,States,Missouri,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",80.1,68.1 to 89.1,96,MO
Tdap,States,Missouri,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",77.4,62.0 to 88.8,59,MO
Tdap,States,Missouri,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",85.1,71.6 to 93.8,53,MO
Tdap,States,Missouri,2017,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",76.0,62.2 to 86.7,70,MO
Tdap,States,Missouri,2020,Race and Ethnicity,"Black, Non-Hispanic",81.1,71.7 to 88.5,130,MO
Tdap,States,Missouri,2015,Race and Ethnicity,"Black, Non-Hispanic",45.3,34.1 to 56.9,122,MO
Tdap,States,Missouri,2019,Race and Ethnicity,"Black, Non-Hispanic",84.3,77.3 to 89.8,243,MO
Tdap,States,Missouri,2015,Race and Ethnicity,Hispanic,NR*,NR*,32,MO
Tdap,States,Missouri,2014,Race and Ethnicity,Hispanic,NR*,NR*,NA,MO
Tdap,States,Missouri,2013,Race and Ethnicity,Hispanic,NR*,NR*,39,MO
Tdap,States,Missouri,2012,Race and Ethnicity,Hispanic,NR*,NR*,NA,MO
Tdap,States,Missouri,2019,Race and Ethnicity,Hispanic,85.1,69.0 to 94.8,52,MO
Tdap,States,Missouri,2018,Race and Ethnicity,Hispanic,84.9,67.5 to 95.2,43,MO
Tdap,States,Missouri,2016,Race and Ethnicity,Hispanic,NR*,NR*,55,MO
Tdap,States,Missouri,2017,Race and Ethnicity,Hispanic,NR*,NR*,37,MO
Tdap,States,Missouri,2013,Age,>=18 Years,26.4,23.3 to 29.7,981,MO
Tdap,States,Missouri,2012,Age,>=18 Years,14.0,11.2 to 17.2,688,MO
Tdap,States,Missouri,2016,Age,>=18 Years,73.5,70.2 to 76.6,981,MO
Tdap,States,Missouri,2015,Age,>=18 Years,57.7,54.1 to 61.3,988,MO
Tdap,States,Missouri,2014,Age,>=18 Years,49.1,45.5 to 52.7,1002,MO
Tdap,States,Missouri,2018,Race and Ethnicity,"Black, Non-Hispanic",75.1,64.3 to 84.0,123,MO
Tdap,States,Missouri,2017,Race and Ethnicity,"Black, Non-Hispanic",78.0,68.3 to 85.9,146,MO
Tdap,States,Missouri,2020,Age,>=35 Years,83.4,75.9 to 89.3,155,MO
Tdap,States,Missouri,2012,Race and Ethnicity,"Black, Non-Hispanic",NR*,NR*,93,MO
Tdap,States,Missouri,2015,Age,>=35 Years,53.4,42.6 to 64.0,119,MO
Tdap,States,Missouri,2016,Race and Ethnicity,"Black, Non-Hispanic",76.2,66.2 to 84.5,128,MO
Tdap,States,Missouri,2013,Race and Ethnicity,"Black, Non-Hispanic",29.0,19.8 to 39.7,128,MO
Tdap,States,Missouri,2014,Race and Ethnicity,"Black, Non-Hispanic",48.1,37.8 to 58.5,148,MO
Tdap,States,Missouri,2019,Age,>=35 Years,80.4,72.9 to 86.6,258,MO
Tdap,States,Missouri,2018,Age,>=35 Years,75.6,65.5 to 84.0,119,MO
Tdap,States,Missouri,2016,Age,>=35 Years,64.8,54.3 to 74.4,134,MO
Tdap,States,Missouri,2017,Age,>=35 Years,75.1,66.0 to 82.8,151,MO
Tdap,States,Missouri,2019,Age,25-34 Years,83.9,80.7 to 86.8,956,MO
Tdap,States,Missouri,2020,Age,25-34 Years,78.6,74.4 to 82.4,542,MO
Tdap,States,Missouri,2013,Age,>=35 Years,25.7,17.3 to 35.7,126,MO
Tdap,States,Missouri,2014,Age,>=35 Years,40.5,30.8 to 50.8,127,MO
Tdap,States,Missouri,2012,Age,>=35 Years,17.7,9.0 to 29.8,73,MO
Tdap,States,Missouri,2015,Age,25-34 Years,57.2,52.6 to 61.7,610,MO
Tdap,States,Missouri,2018,Age,25-34 Years,80.0,75.9 to 83.7,533,MO
Tdap,States,Missouri,2017,Age,25-34 Years,81.9,78.1 to 85.3,636,MO
Tdap,States,Missouri,2016,Age,25-34 Years,73.4,69.1 to 77.4,589,MO
Tdap,States,Missouri,2014,Age,25-34 Years,49.8,45.2 to 54.4,591,MO
Tdap,States,Missouri,2013,Age,25-34 Years,27.0,23.0 to 31.2,588,MO
Influenza,States,Missouri,2022,Race and Ethnicity,"White, Non-Hispanic",53.9,49.3 to 58.5,584,MO
Influenza,States,Missouri,2022,Race and Ethnicity,"Black, Non-Hispanic",48.6,36.4 to 61.0,115,MO
Influenza,States,Missouri,2022,Race and Ethnicity,Hispanic,NR*,NR*,54,MO
Influenza,States,Missouri,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,58,MO
Tdap,States,Missouri,2022,Race and Ethnicity,"White, Non-Hispanic",76.0,71.8 to 79.8,562,MO
Tdap,States,Missouri,2022,Race and Ethnicity,"Black, Non-Hispanic",63.9,51.2 to 75.3,112,MO
Tdap,States,Missouri,2022,Race and Ethnicity,Hispanic,90.0,77.5 to 96.9,51,MO
Tdap,States,Missouri,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",81.4,67.4 to 91.2,59,MO
Influenza,States,Missouri,2022,Age,18-24 Years,43.8,35.5 to 52.3,187,MO
Influenza,States,Missouri,2022,Age,25-34 Years,58.0,52.9 to 63.0,493,MO
Tdap,States,Missouri,2022,Age,18-24 Years,68.0,59.5 to 75.7,171,MO
Tdap,States,Missouri,2022,Age,25-34 Years,78.0,73.4 to 82.1,483,MO
Influenza,States,Missouri,2022,Age,>=18 Years,54.1,50.1 to 58.1,813,MO
Influenza,States,Missouri,2022,Age,>=35 Years,57.0,46.9 to 66.7,133,MO
Tdap,States,Missouri,2022,Age,>=18 Years,75.7,72.1 to 79.1,786,MO
Tdap,States,Missouri,2022,Age,>=35 Years,79.7,70.7 to 86.9,132,MO
Influenza,States,Illinois,2012,Age,>=18 Years,49.1,45.7 to 52.5,1037,IL
Influenza,States,Illinois,2012,Age,18-24 Years,42.5,35.3 to 50.0,235,IL
Influenza,States,Illinois,2020,Age,>=18 Years,65.1,62.0 to 68.1,1188,IL
Influenza,States,Illinois,2020,Age,>=35 Years,72.1,65.5 to 78.1,264,IL
Influenza,States,Illinois,2012,Age,25-34 Years,48.5,44.1 to 52.9,606,IL
Influenza,States,Illinois,2012,Age,>=35 Years,60.0,52.2 to 67.5,196,IL
Influenza,States,Illinois,2020,Age,25-34 Years,67.2,63.2 to 71.0,710,IL
Influenza,States,Illinois,2020,Age,18-24 Years,50.3,42.6 to 57.9,214,IL
Influenza,States,Illinois,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",83.9,73.6 to 91.4,98,IL
Influenza,States,Illinois,2020,Race and Ethnicity,Hispanic,67.2,60.0 to 73.8,230,IL
Influenza,States,Illinois,2020,Race and Ethnicity,"Black, Non-Hispanic",36.2,28.6 to 44.4,197,IL
Influenza,States,Illinois,2012,Race and Ethnicity,"Black, Non-Hispanic",37.5,27.3 to 48.6,115,IL
Influenza,States,Illinois,2012,Race and Ethnicity,Hispanic,47.7,40.9 to 54.5,251,IL
Influenza,States,Illinois,2020,Race and Ethnicity,"White, Non-Hispanic",70.0,65.9 to 73.8,659,IL
Influenza,States,Illinois,2012,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",51.1,39.1 to 63.1,91,IL
Influenza,States,Illinois,2012,Race and Ethnicity,"White, Non-Hispanic",52.2,47.8 to 56.6,578,IL
Influenza,States,Minnesota,2019,Age,>=18 Years,70.0,66.3 to 73.5,1039,MN
Influenza,States,Minnesota,2019,Age,18-24 Years,63.3,53.1 to 72.7,206,MN
Influenza,States,Minnesota,2019,Age,25-34 Years,73.5,69.1 to 77.6,635,MN
Influenza,States,Minnesota,2019,Age,>=35 Years,66.0,57.1 to 74.1,198,MN
Influenza,States,Minnesota,2019,Race and Ethnicity,"White, Non-Hispanic",71.4,67.0 to 75.5,537,MN
Influenza,States,Minnesota,2019,Race and Ethnicity,"Black, Non-Hispanic",36.9,27.1 to 47.6,146,MN
Influenza,States,Minnesota,2019,Race and Ethnicity,Hispanic,76.0,61.0 to 87.4,63,MN
Influenza,States,Minnesota,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",72.4,62.8 to 80.7,291,MN
Influenza,States,Minnesota,2018,Age,>=18 Years,69.8,66.7 to 72.8,1245,MN
Influenza,States,Minnesota,2018,Age,18-24 Years,52.8,43.4 to 62.1,195,MN
Influenza,States,Minnesota,2018,Age,25-34 Years,71.5,67.7 to 75.1,803,MN
Influenza,States,Minnesota,2018,Age,>=35 Years,75.0,68.4 to 80.8,247,MN
Influenza,States,Minnesota,2018,Race and Ethnicity,"White, Non-Hispanic",71.4,67.8 to 74.8,723,MN
Influenza,States,Minnesota,2018,Race and Ethnicity,"Black, Non-Hispanic",47.2,37.0 to 57.5,131,MN
Influenza,States,Minnesota,2018,Race and Ethnicity,Hispanic,NR*,NR*,56,MN
Influenza,States,Minnesota,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",69.9,61.5 to 77.4,334,MN
Influenza,States,Minnesota,2021,Race and Ethnicity,"White, Non-Hispanic",68.1,61.0 to 74.6,242,MN
Influenza,States,Minnesota,2021,Race and Ethnicity,"Black, Non-Hispanic",NR*,NR*,101,MN
Influenza,States,Minnesota,2021,Race and Ethnicity,Hispanic,NR*,NR*,37,MN
Influenza,States,Minnesota,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",67.8,52.8 to 80.5,228,MN
Tdap,States,Minnesota,2021,Race and Ethnicity,"White, Non-Hispanic",84.4,78.4 to 89.2,235,MN
Tdap,States,Minnesota,2021,Race and Ethnicity,"Black, Non-Hispanic",72.8,59.4 to 83.7,91,MN
Tdap,States,Minnesota,2021,Race and Ethnicity,Hispanic,99.6,88.0 to 100.0,31,MN
Tdap,States,Minnesota,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",93.9,89.8 to 96.7,211,MN
Influenza,States,Minnesota,2013,Race and Ethnicity,Hispanic,76.8,62.8 to 87.5,64,MN
Influenza,States,Minnesota,2013,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",61.2,51.7 to 70.1,317,MN
Influenza,States,Minnesota,2021,Age,>=18 Years,69.1,63.5 to 74.3,609,MN
Influenza,States,Minnesota,2021,Age,18-24 Years,NR*,NR*,110,MN
Influenza,States,Minnesota,2021,Age,25-34 Years,71.1,63.7 to 77.7,369,MN
Influenza,States,Minnesota,2021,Age,>=35 Years,70.4,59.1 to 80.1,130,MN
Tdap,States,Minnesota,2021,Age,>=18 Years,85.7,81.1 to 89.5,569,MN
Tdap,States,Minnesota,2021,Age,18-24 Years,79.4,62.7 to 91.0,100,MN
Tdap,States,Minnesota,2021,Age,25-34 Years,87.3,81.3 to 92.0,346,MN
Tdap,States,Minnesota,2021,Age,>=35 Years,84.7,75.3 to 91.5,123,MN
Influenza,States,Minnesota,2013,Age,>=18 Years,69.6,66.5 to 72.5,1287,MN
Influenza,States,Minnesota,2013,Race and Ethnicity,"Black, Non-Hispanic",71.1,61.6 to 79.4,119,MN
Influenza,States,Minnesota,2013,Age,18-24 Years,60.0,52.0 to 67.6,268,MN
Influenza,States,Minnesota,2013,Age,25-34 Years,72.1,68.3 to 75.6,798,MN
Influenza,States,Minnesota,2013,Age,>=35 Years,71.0,63.9 to 77.4,221,MN
Influenza,States,Minnesota,2013,Race and Ethnicity,"White, Non-Hispanic",70.4,66.9 to 73.7,782,MN
Influenza,States,Oregon,2018,Age,>=18 Years,68.8,64.8 to 72.6,1553,OR
Influenza,States,Oregon,2018,Age,18-24 Years,59.9,49.6 to 69.6,300,OR
Influenza,States,Oregon,2018,Age,25-34 Years,68.3,63.2 to 73.1,953,OR
Influenza,States,Oregon,2018,Age,>=35 Years,78.7,70.7 to 85.4,300,OR
Influenza,States,Oregon,2018,Race and Ethnicity,"White, Non-Hispanic",67.3,61.4 to 72.8,314,OR
Influenza,States,Oregon,2018,Race and Ethnicity,"Black, Non-Hispanic",68.9,60.4 to 76.6,135,OR
Influenza,States,Oregon,2018,Race and Ethnicity,Hispanic,68.9,64.3 to 73.3,443,OR
Influenza,States,Oregon,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",76.3,71.8 to 80.4,659,OR
Influenza,States,Oregon,2019,Age,>=18 Years,67.2,64.1 to 70.2,2357,OR
Influenza,States,Oregon,2019,Age,18-24 Years,65.1,57.1 to 72.6,504,OR
Influenza,States,Oregon,2019,Age,25-34 Years,65.9,61.8 to 69.8,1354,OR
Influenza,States,Oregon,2019,Age,>=35 Years,72.6,66.0 to 78.6,499,OR
Influenza,States,Oregon,2019,Race and Ethnicity,"White, Non-Hispanic",65.0,60.4 to 69.4,466,OR
Influenza,States,Oregon,2019,Race and Ethnicity,"Black, Non-Hispanic",60.6,53.7 to 67.2,211,OR
Influenza,States,Oregon,2019,Race and Ethnicity,Hispanic,72.3,68.6 to 75.8,646,OR
Influenza,States,Oregon,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",71.9,68.2 to 75.3,1033,OR
Influenza,States,Oregon,2021,Age,>=18 Years,61.4,57.8 to 64.9,1804,OR
Influenza,States,Oregon,2021,Age,18-24 Years,46.5,37.7 to 55.5,313,OR
Influenza,States,Oregon,2021,Age,25-34 Years,62.0,57.2 to 66.6,1049,OR
Influenza,States,Oregon,2021,Age,>=35 Years,70.7,64.0 to 76.8,442,OR
Influenza,States,Oregon,2015,Age,>=18 Years,63.7,59.7 to 67.5,1385,OR
Influenza,States,Oregon,2021,Race and Ethnicity,"White, Non-Hispanic",61.0,55.7 to 66.1,379,OR
Influenza,States,Oregon,2021,Race and Ethnicity,"Black, Non-Hispanic",56.5,48.7 to 64.1,170,OR
Influenza,States,Oregon,2021,Race and Ethnicity,Hispanic,58.4,53.8 to 62.9,520,OR
Influenza,States,Oregon,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",68.8,63.4 to 73.9,732,OR
Influenza,States,Oregon,2013,Race and Ethnicity,Hispanic,65.2,60.3 to 69.9,412,OR
Influenza,States,Oregon,2013,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",66.2,60.8 to 71.3,531,OR
Influenza,States,Oregon,2013,Race and Ethnicity,"White, Non-Hispanic",56.7,51.4 to 61.9,364,OR
Influenza,States,Oregon,2013,Race and Ethnicity,"Black, Non-Hispanic",56.6,47.5 to 65.4,127,OR
Influenza,States,Oregon,2013,Age,>=35 Years,61.5,52.4 to 70.1,277,OR
Influenza,States,Oregon,2013,Age,>=18 Years,59.3,55.5 to 63.0,1434,OR
Influenza,States,Oregon,2013,Age,18-24 Years,54.3,46.2 to 62.3,334,OR
Influenza,States,Oregon,2013,Age,25-34 Years,60.6,55.6 to 65.5,823,OR
Influenza,States,Oregon,2015,Age,18-24 Years,58.5,48.9 to 67.7,275,OR
Influenza,States,Oregon,2015,Age,25-34 Years,64.2,59.2 to 69.0,851,OR
Influenza,States,Oregon,2015,Age,>=35 Years,67.1,57.5 to 75.8,259,OR
Influenza,States,Oregon,2015,Race and Ethnicity,"White, Non-Hispanic",61.1,55.5 to 66.5,332,OR
Influenza,States,Oregon,2015,Race and Ethnicity,"Black, Non-Hispanic",62.5,53.2 to 71.1,121,OR
Influenza,States,Oregon,2015,Race and Ethnicity,Hispanic,68.0,63.0 to 72.7,393,OR
Influenza,States,Oregon,2015,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",73.6,69.6 to 77.3,539,OR
Influenza,States,Oregon,2020,Age,>=18 Years,67.1,63.3 to 70.7,1603,OR
Influenza,States,Oregon,2012,Age,18-24 Years,50.0,38.5 to 61.5,171,OR
Influenza,States,Oregon,2012,Age,>=18 Years,54.3,48.9 to 59.6,712,OR
Influenza,States,Oregon,2020,Race and Ethnicity,Hispanic,69.6,65.0 to 73.9,448,OR
Influenza,States,Oregon,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",68.6,62.9 to 73.9,676,OR
Influenza,States,Oregon,2012,Race and Ethnicity,"White, Non-Hispanic",55.3,47.8 to 62.7,188,OR
Influenza,States,Oregon,2012,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",52.4,43.2 to 61.5,267,OR
Influenza,States,Oregon,2020,Race and Ethnicity,"White, Non-Hispanic",66.4,60.9 to 71.6,320,OR
Influenza,States,Oregon,2012,Age,>=35 Years,57.9,44.8 to 70.2,131,OR
Influenza,States,Oregon,2012,Age,25-34 Years,54.7,47.6 to 61.7,410,OR
Influenza,States,Oregon,2020,Age,>=35 Years,76.4,68.3 to 83.3,339,OR
Influenza,States,Oregon,2020,Age,18-24 Years,62.8,54.2 to 70.9,354,OR
Influenza,States,Oregon,2020,Age,25-34 Years,65.3,60.2 to 70.1,910,OR
Influenza,States,Oregon,2012,Race and Ethnicity,Hispanic,51.9,44.5 to 59.2,200,OR
Influenza,States,Oregon,2012,Race and Ethnicity,"Black, Non-Hispanic",48.8,34.9 to 62.8,57,OR
Influenza,States,Oregon,2020,Race and Ethnicity,"Black, Non-Hispanic",55.9,47.8 to 63.8,159,OR
Influenza,States,New York,2021,Race and Ethnicity,"White, Non-Hispanic",57.4,53.2 to 61.6,951,NY
Influenza,States,New York,2021,Race and Ethnicity,"Black, Non-Hispanic",36.6,29.5 to 44.2,321,NY
Influenza,States,New York,2021,Race and Ethnicity,Hispanic,57.6,51.4 to 63.6,481,NY
Influenza,States,New York,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",70.1,62.5 to 76.9,309,NY
Tdap,States,New York,2021,Race and Ethnicity,"White, Non-Hispanic",69.1,65.0 to 73.0,921,NY
Tdap,States,New York,2021,Race and Ethnicity,"Black, Non-Hispanic",57.3,49.2 to 65.1,299,NY
Tdap,States,New York,2021,Race and Ethnicity,Hispanic,75.5,70.0 to 80.5,450,NY
Tdap,States,New York,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",82.3,75.4 to 87.9,283,NY
Influenza,States,New York,2013,Age,>=35 Years,60.2,54.5 to 65.7,519,NY
Influenza,States,New York,2013,Race and Ethnicity,"Black, Non-Hispanic",39.9,32.6 to 47.6,437,NY
Influenza,States,New York,2013,Race and Ethnicity,Hispanic,46.1,40.7 to 51.5,623,NY
Influenza,States,New York,2013,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",52.7,45.3 to 60.0,312,NY
Influenza,States,New York,2013,Race and Ethnicity,"White, Non-Hispanic",55.2,51.2 to 59.1,996,NY
Influenza,States,New York,2013,Age,>=18 Years,50.5,47.8 to 53.2,2370,NY
Influenza,States,New York,2013,Age,18-24 Years,40.6,34.8 to 46.7,667,NY
Influenza,States,New York,2013,Age,25-34 Years,50.7,47.1 to 54.3,1184,NY
Influenza,States,New York,2021,Age,>=18 Years,56.6,53.7 to 59.5,2067,NY
Influenza,States,New York,2021,Age,18-24 Years,45.6,37.2 to 54.2,257,NY
Influenza,States,New York,2021,Age,25-34 Years,56.1,52.3 to 59.9,1214,NY
Influenza,States,New York,2021,Age,>=35 Years,64.3,58.8 to 69.5,596,NY
Tdap,States,New York,2021,Age,>=18 Years,70.8,68.0 to 73.5,1958,NY
Tdap,States,New York,2021,Age,18-24 Years,60.8,52.0 to 69.1,239,NY
Tdap,States,New York,2021,Age,25-34 Years,71.5,67.9 to 74.9,1157,NY
Tdap,States,New York,2021,Age,>=35 Years,74.9,69.8 to 79.6,562,NY
Influenza,States,New York,2015,Age,>=18 Years,57.8,55.3 to 60.3,2309,NY
Influenza,States,New York,2015,Age,18-24 Years,53.9,47.8 to 59.9,420,NY
Influenza,States,New York,2015,Age,25-34 Years,57.6,54.3 to 60.9,1328,NY
Influenza,States,New York,2015,Age,>=35 Years,62.3,57.2 to 67.2,561,NY
Influenza,States,New York,2015,Race and Ethnicity,"White, Non-Hispanic",57.8,54.1 to 61.5,1093,NY
Influenza,States,New York,2015,Race and Ethnicity,"Black, Non-Hispanic",48.6,41.9 to 55.3,355,NY
Influenza,States,New York,2015,Race and Ethnicity,Hispanic,62.0,56.9 to 66.9,548,NY
Influenza,States,New York,2015,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",59.7,53.0 to 66.2,312,NY
Influenza,States,New York,2014,Age,>=18 Years,55.5,52.9 to 58.1,2110,NY
Influenza,States,New York,2014,Age,18-24 Years,46.6,40.4 to 52.8,395,NY
Influenza,States,New York,2014,Age,25-34 Years,56.8,53.4 to 60.2,1203,NY
Influenza,States,New York,2014,Age,>=35 Years,60.3,54.9 to 65.5,512,NY
Influenza,States,New York,2014,Race and Ethnicity,"White, Non-Hispanic",55.3,51.4 to 59.1,979,NY
Influenza,States,New York,2014,Race and Ethnicity,"Black, Non-Hispanic",47.4,40.6 to 54.3,343,NY
Influenza,States,New York,2014,Race and Ethnicity,Hispanic,59.9,54.6 to 65.0,499,NY
Influenza,States,New York,2014,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",57.8,50.9 to 64.5,286,NY
Influenza,States,New York,2022,Race and Ethnicity,"White, Non-Hispanic",55.0,50.8 to 59.2,900,NY
Influenza,States,New York,2022,Race and Ethnicity,"Black, Non-Hispanic",41.1,33.7 to 48.9,314,NY
Influenza,States,New York,2022,Age,>=18 Years,55.5,52.7 to 58.3,2092,NY
Influenza,States,New York,2022,Age,>=35 Years,62.0,56.7 to 67.1,596,NY
Tdap,States,New York,2022,Age,>=18 Years,72.9,70.3 to 75.4,1927,NY
Tdap,States,New York,2022,Age,>=35 Years,75.0,70.1 to 79.5,559,NY
Influenza,States,New York,2022,Age,18-24 Years,45.5,37.5 to 53.7,253,NY
Influenza,States,New York,2022,Age,25-34 Years,55.4,51.7 to 59.0,1243,NY
Tdap,States,New York,2022,Age,18-24 Years,68.1,59.9 to 75.6,225,NY
Tdap,States,New York,2022,Age,25-34 Years,73.2,69.8 to 76.4,1143,NY
Influenza,States,New York,2022,Race and Ethnicity,Hispanic,56.4,50.8 to 61.9,538,NY
Influenza,States,New York,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",68.5,61.4 to 75.0,329,NY
Tdap,States,New York,2022,Race and Ethnicity,"White, Non-Hispanic",75.7,72.0 to 79.2,853,NY
Tdap,States,New York,2022,Race and Ethnicity,"Black, Non-Hispanic",64.5,56.7 to 71.8,292,NY
Tdap,States,New York,2022,Race and Ethnicity,Hispanic,69.2,63.4 to 74.6,469,NY
Tdap,States,New York,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",75.5,68.7 to 81.5,305,NY
Influenza,States,New York,2019,Age,>=18 Years,64.3,61.4 to 67.2,1931,NY
Influenza,States,New York,2019,Age,18-24 Years,56.7,48.4 to 64.7,277,NY
Influenza,States,New York,2019,Age,25-34 Years,67.1,63.2 to 70.8,1094,NY
Influenza,States,New York,2019,Age,>=35 Years,62.6,57.3 to 67.7,560,NY
Influenza,States,New York,2019,Race and Ethnicity,"White, Non-Hispanic",65.0,60.9 to 68.9,896,NY
Influenza,States,New York,2019,Race and Ethnicity,"Black, Non-Hispanic",56.2,46.7 to 65.4,264,NY
Influenza,States,New York,2019,Race and Ethnicity,Hispanic,65.7,58.7 to 72.2,442,NY
Influenza,States,New York,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",67.4,60.7 to 73.6,319,NY
Influenza,States,New York,2016,Age,>=18 Years,58.3,55.8 to 60.7,2273,NY
Influenza,States,New York,2016,Age,18-24 Years,50.8,44.5 to 57.1,382,NY
Influenza,States,New York,2016,Age,25-34 Years,59.1,55.8 to 62.3,1281,NY
Influenza,States,New York,2016,Age,>=35 Years,62.1,57.2 to 66.8,610,NY
Influenza,States,New York,2016,Race and Ethnicity,"White, Non-Hispanic",58.5,54.8 to 62.1,1039,NY
Influenza,States,New York,2016,Race and Ethnicity,"Black, Non-Hispanic",49.5,43.0 to 56.0,350,NY
Influenza,States,New York,2016,Race and Ethnicity,Hispanic,61.3,56.2 to 66.2,550,NY
Influenza,States,New York,2016,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",62.4,56.0 to 68.5,333,NY
Influenza,States,New York,2018,Age,>=18 Years,58.1,55.1 to 61.0,2192,NY
Influenza,States,New York,2018,Age,18-24 Years,48.8,40.7 to 57.0,338,NY
Influenza,States,New York,2018,Age,25-34 Years,58.2,54.2 to 62.1,1212,NY
